userID,game,date
zw2Qj,Call of Duty: Modern Warfare - Remastered,2020-04-20 21:52:48
zw2Qj,Red Dead Redemption 2,2020-11-29 15:42:54
zw2Qj,The Legend of Zelda：Breath of the Wild,2019-12-08 14:04:23
shpallstars,Metal Gear Rising: Revegeance,2019-12-10 19:39:45
shpallstars,Naruto Shippuden: Ultimate Ninja Storm Legacy,2019-03-17 11:10:32
shpallstars,Killzone: Shadow Fall,2020-06-02 19:30:10
shpallstars,Super Smash Bros. Ultimate,2019-06-05 19:32:56
shpallstars,Shadow Warrior 2,2020-10-15 19:35:38
vasabin999,ICEY,2019-08-11 10:41:12
vasabin999,Guacamelee! 2,2020-02-07 20:40:39
vasabin999,Resident Evil: Revelations 2,2020-03-15 13:04:24
sewn_jay0616,VA-11 Hall-A: Cyberpunk Bartender Action,2019-08-13 00:10:15
sewn_jay0616,Ark: Survival Evolved,2019-03-26 15:58:29
sewn_jay0616,Super Smash Bros. Ultimate,2019-12-19 11:56:52
sewn_jay0616,Assassin's Creed IV: Black Flag,2020-04-22 20:52:47
vasyun_23,The Binding of Isaac: Rebirth,2019-09-06 16:38:21
vasyun_23,Metal Gear Solid V：The Definitive Experience,2019-01-02 03:34:04
vasyun_23,Left 4 Dead 2,2020-05-23 09:39:11
vasyun_23,Mobile Suit Gundam: Extreme Vs-Force,2020-03-24 18:59:02
vasyun_23,inFAMOUS: Second Son,2020-07-03 20:51:32
zouh97sita,Dragon Quest XI: Echoes of an Elusive Age,2020-06-13 20:04:37
zaghmenke7,Dragon Quest Builders 2,2019-10-01 15:48:43
zaghmenke7,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2019-12-14 18:02:04
zaghmenke7,ハイキュー!!　Cross team match！,2018-12-29 19:25:25
zaghmenke7,Assassin's Creed III: Liberation,2020-05-03 11:51:05
undefi_Xq1pS,ファイナルファンタジーXIV: 漆黒のヴィランズ,2019-02-08 11:18:18
undefi_Xq1pS,Yakuza 4,2018-12-06 21:55:20
undefi_Xq1pS,Transformers: Devastation,2019-05-29 21:29:31
undefi_Xq1pS,Monster Hunter Generations,2020-11-19 12:56:22
undefi_Xq1pS,The Liar Princess and the Blind Prince,2019-07-02 13:43:27
shaboozie2829,Call of Duty: Black Ops III,2019-04-08 19:40:59
shaboozie2829,The Evil Within 2,2018-09-29 16:03:10
shaboozie2829,Senran Kagura: Estival Versus,2019-07-02 19:30:45
twins51,Dragon Age: Inquisition,2019-03-29 15:23:49
shaney_adekq1,The Order: 1886,2019-01-14 07:35:32
shaney_adekq1,Shadow Tactics: Blades of the Shogun,2020-06-14 23:35:37
silichalena,Tom Clancy''s The Division,2019-07-10 18:59:16
silichalena,Minecraft,2019-10-20 18:11:25
silichalena,Total War: Three Kingdoms,2020-01-30 15:58:48
silichalena,Xenoblade Chronicles: Definitive Edition,2020-10-01 00:25:57
silichalena,Pokemon Let's go Pikachu/Eevvee,2020-03-20 06:32:47
xyerga,DRAGON BALL FighterZ,2020-02-09 20:10:26
xyerga,Nier: Automata,2019-05-14 14:21:16
xyerga,God of War 3 Remastered,2020-04-07 08:49:44
xyerga,Gravity Rush: Remastered,2020-06-03 16:59:17
xyerga,Valkyria Chronicles 4,2019-04-15 22:10:21
shmokeluvs,Resident Evil 2 (2019),2019-10-07 11:50:14
znleonid,Super Mario 3D Land,2019-09-27 19:04:00
znleonid,Marvel's Spider-Man,2020-09-09 14:05:00
znleonid,Monster Hunter Generations,2019-05-25 15:25:41
znleonid,World War Z,2020-08-24 14:29:04
zvonastya,Super Mario 3D Land,2019-01-21 17:39:43
zvonastya,PLAYERUNKNOWN'S BATTLEGROUNDS,2020-12-14 14:27:13
zvonastya,Ori and the Blind Forest,2019-01-25 16:41:07
shan1234,The Last of Us Part II,2020-10-21 18:05:02
shan1234,Mutant Mudds Deluxe,2020-10-28 10:46:31
shan1234,Ys VIII: Lacrimosa of Dana,2018-09-26 19:21:15
yerceo,Kingdom Hearts HD 2.8 Final Chapter Prologue,2020-02-09 10:10:13
yerceo,Dragon Quest Builders,2019-11-17 11:45:57
yerceo,Assassin's Creed IV: Black Flag,2020-04-07 12:32:11
yerceo,Dynasty Warriors 9,2020-05-09 20:55:00
yerceo,Devil May Cry 4: Special Edition,2019-09-06 05:35:57
yskryleva,OCTOPATH TRAVELER,2019-01-16 11:27:03
yskryleva,The Legend of Zelda：Breath of the Wild,2019-12-07 03:09:45
vikgrup,Sleeping Dogs: Definitive Edition,2019-10-31 10:22:18
vikgrup,Dragon Quest Builders 2,2019-05-19 08:11:54
tjwillhite,実況パワフルプロ野球ヒーローズ,2019-04-18 13:49:54
tjwillhite,ONINAKI,2020-03-29 20:01:50
tjwillhite,ARMS,2020-03-02 16:42:19
tjwillhite,Ghost of Tsushima,2020-10-06 13:38:18
tjwillhite,Cuphead,2020-03-18 13:04:49
vabeachman4real,Danganronpa V3: Killing Harmony,2019-12-09 00:25:54
vabeachman4real,Muramasa: The Demon Blade,2019-11-29 12:07:33
yanaioanna,Dark Souls: Remastered,2019-02-28 19:13:55
yanaioanna,Pokemon Let's go Pikachu/Eevvee,2020-03-31 15:33:53
yanaioanna,Mass Effect 3,2020-06-10 18:36:46
yanaioanna,The Legend of Zelda：Breath of the Wild,2020-10-23 18:33:07
siggy739,Mass Effect,2020-02-08 11:12:45
siggy739,"Snipperclips: Cut It Out, Together!",2020-06-08 18:02:55
siggy739,God of War 3 Remastered,2018-09-16 03:59:50
siggy739,Judgment (2019),2019-02-05 18:33:09
umr-3,Kingdom Under Fire II,2020-03-09 19:53:55
umr-3,Ring Fit Adventure,2019-12-29 13:54:17
umr-3,Atelier Ryza: Ever Darkness & the Secret Hideout,2020-05-15 05:29:40
ybakyt,Phoenix Wright: Ace Attorney - Spirit of Justice,2019-01-18 10:46:41
ybakyt,For Honor,2019-10-25 20:11:19
ybakyt,Gears of War 4,2020-03-12 10:04:53
simpsonsjake,13 Sentinels：Aegis Rim,2020-02-20 20:14:59
zalevckay,VR Worlds,2020-03-17 14:59:23
zalevckay,Bastion,2020-05-23 03:58:20
zalevckay,Persona 4: Dancing All Night,2019-06-02 22:12:35
zalevckay,Soul Sacrifice Delta,2020-05-04 10:09:20
zalevckay,Celeste,2020-06-29 20:54:49
valeriaburkatskaya,Metal Gear Solid V: The Phantom Pain,2020-04-28 17:19:03
valeriaburkatskaya,RAGE 2,2020-01-29 18:53:40
valeriaburkatskaya,Call of Duty: Black Ops III,2019-09-22 10:55:14
yana220992,Far Cry 5,2020-09-08 10:56:20
yana220992,Trillion: God of Destruction,2020-09-23 07:39:18
yana220992,Persona 4: Dancing All Night,2019-11-17 10:32:37
thejerymause,Catherine: Full Body,2020-10-17 20:55:13
thejerymause,Story of Seasons: Trio of Towns,2020-11-15 14:59:43
thejerymause,Grand Theft Auto: San Andreas,2019-02-15 08:11:15
thejerymause,One Piece: Pirate Warriors 3,2019-08-31 12:16:29
thejerymause,Dead or Alive Xtreme 3 Fortune,2020-11-02 00:12:53
viktoriya_sazonova,Atelier Lulua: The Alchemist of Arland 4,2019-10-30 17:57:26
viktoriya_sazonova,Halo Wars 2,2019-10-30 08:01:31
silinslv,Cuphead,2018-08-12 17:52:58
silinslv,OCTOPATH TRAVELER,2018-08-16 06:23:18
sirenalove,inFAMOUS: Second Son,2019-03-10 22:54:39
sirenalove,Forza Horizon 3,2019-08-15 19:31:41
vikakapaeva,Mario Kart 8 Deluxe,2020-05-15 03:36:42
vikakapaeva,Call of Duty:Infinite Warfare,2020-01-01 18:03:25
zuckerbo,Devil May Cry 5,2020-05-02 01:27:57
zunkedz,NBA 2K16,2019-05-26 10:44:57
zunkedz,Dishonored 2,2019-10-20 11:13:26
v1ppermitina,Disaster Report 4: Summer Memories,2019-07-29 15:37:53
xenyalitvinova,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2020-04-14 10:56:39
xenyalitvinova,Rise of the Tomb Raider,2018-10-14 10:24:33
xenyalitvinova,13 Sentinels：Aegis Rim,2020-07-09 13:34:55
xenyalitvinova,Dark Souls,2018-07-20 23:55:40
shangshu_790709,For Honor,2020-02-09 15:18:52
shangshu_790709,Xenoblade Chronicles 2,2020-09-01 20:39:42
victx,Dragon Quest Heroes II,2020-05-04 22:36:20
victx,Devil May Cry HD Collection,2020-07-27 22:27:01
victx,BioShock Infinite,2020-09-02 17:53:38
zhivoy,"Snipperclips: Cut It Out, Together!",2020-06-06 21:36:04
zhivoy,Assassin's Creed IV: Black Flag,2020-02-05 10:57:58
zhivoy,Xenoblade Chronicles,2020-07-24 21:52:55
zhivoy,Star Ocean: First Departure R,2020-04-09 13:07:42
sexyrexy2001,Wasteland 2,2018-11-28 21:23:09
seprest,Forza Horizon 3,2019-05-22 19:44:59
seprest,The Last of Us Part II,2021-01-12 01:40:18
villagen,Far Cry 3,2020-08-18 18:01:11
villagen,Odin Sphere Leifthrasir,2019-11-05 20:51:41
villagen,Gravity Rush: Remastered,2019-01-03 22:47:31
vasnecov,StarCraft II: Legacy of the Void,2020-04-30 16:12:36
vasnecov,Bioshock: The Collection,2018-07-23 20:36:59
simonwragguk,Metro Exodus,2020-03-09 20:36:26
simonwragguk,Stellaris,2018-07-25 13:16:07
simonwragguk,Tom Clancy's Splinter Cell 3D,2020-09-27 10:34:18
simonwragguk,Fallen Legion: Rise to Glory,2018-11-12 17:51:59
simonwragguk,Dragon Quest XI: Echoes of an Elusive Age,2020-01-04 16:52:57
Tybalter91,Code: Realize - Guardian of Rebirth,2019-12-12 11:26:44
Ulmendorf,Limbo,2019-11-15 07:44:09
xoheatherfeatherox10,Nights of Azure,2020-09-06 02:47:24
xoheatherfeatherox10,Judgment (2019),2019-03-22 18:31:31
sergey_mahleev,FIRE EMBLEM Fates Birthright/Conquest,2018-08-22 16:12:18
sergey_mahleev,Heavy Rain,2020-08-31 19:09:58
sergey_mahleev,Monster Hunter Generations Ultimate,2019-09-13 10:15:20
sergey_mahleev,Dragon Quest VIII: Journey of the Cursed King,2020-08-24 13:02:35
sergey_mahleev,The Elder Scrolls V: Skyrim,2019-10-03 22:37:35
vapoth,The Evil Within,2019-11-24 16:19:45
vapoth,Persona 5,2018-12-30 03:34:18
vapoth,Metal Slug 3,2018-06-19 04:27:11
vapoth,Judgment (2019),2021-01-03 01:27:51
sharonbowell1,Mirror's Edge,2019-11-12 21:09:57
sharonbowell1,Pokemon Omega Ruby/Alpha Sapphire,2019-10-02 03:44:50
sharonbowell1,StarCraft II: Legacy of the Void,2019-04-15 18:06:46
tximeo_blacker,Animal Crossing: New Horizons,2020-12-13 11:39:34
tximeo_blacker,FIFA 16,2018-10-29 14:10:10
tximeo_blacker,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,2021-01-15 14:26:16
tximeo_blacker,Final Fantasy XV,2020-02-14 13:23:56
viktoria_78tver,Divinity: Original Sin II,2019-09-12 13:47:26
viktoria_78tver,ICEY,2019-11-06 11:57:47
viktoria_78tver,BioShock Infinite,2019-11-09 15:13:44
zentantriczen,Ace Combat 7: Skies Unknown,2019-09-05 17:15:48
zentantriczen,Nioh,2020-02-18 12:41:26
zentantriczen,Borderlands 3,2021-01-04 18:16:34
zentantriczen,Final Fantasy XII：The ZODIAC AGE,2019-02-04 20:07:02
vampiria666,World of Final Fantasy,2020-09-05 11:29:01
vampiria666,Divinity: Original Sin II,2019-05-28 16:23:07
vampiria666,Resident Evil 5,2018-11-01 12:38:12
yristparamosha,Doom (2016),2019-03-18 21:40:43
tl32v6,Dragon's Crown,2018-07-07 05:33:00
tl32v6,Sid Meier's Civilization VI,2019-09-10 22:08:51
tl32v6,Call of Duty: Modern Warfare - Remastered,2020-09-19 08:03:49
tl32v6,Metal Gear Solid V: Ground Zeroes,2020-10-17 01:26:27
tl32v6,Atelier Escha & Logy: Alchemists of the Dusk Sky,2019-02-07 17:24:40
sexy_life_forever,NBA 2K16,2019-07-30 20:29:57
sexy_life_forever,Gears of War 4,2020-02-28 17:44:52
sexy_life_forever,FIFA 19,2020-03-08 11:41:39
sexy_life_forever,Grand Theft Auto: San Andreas,2020-01-13 22:04:09
Unknown_Soldat,Dark Souls: Remastered,2020-02-26 09:53:50
Unknown_Soldat,Doom (2016),2020-11-25 13:42:36
Unknown_Soldat,Dishonored: Definitive Edition,2018-09-23 08:16:05
Unknown_Soldat,Final Fantasy IX,2018-10-03 20:17:46
Unknown_Soldat,Fire Emblem: Three Houses,2019-11-07 09:49:38
silvermanoil,Dragon Quest XI: Echoes of an Elusive Age,2020-03-07 07:49:00
silvermanoil,Red Dead Redemption 2,2019-12-12 14:48:26
silvermanoil,Tom Clancy's The Division 2,2020-12-17 11:17:55
zenith_orleo,Doom (2016),2019-12-30 13:39:35
zenith_orleo,Far Cry 4,2020-10-23 13:40:44
Shma_Shma,Ori and the Blind Forest,2019-10-26 22:08:32
Shma_Shma,Furi,2018-10-18 09:10:17
Shma_Shma,Super Mario Maker 2,2020-12-10 15:40:39
Shma_Shma,MONSTER HUNTER STORIES,2020-05-07 14:12:45
twosevenska,Assassin's Creed IV: Black Flag,2019-09-11 16:05:36
sergei06051988,龍が如く7 光と闇の行方,2021-01-15 10:35:55
sergei06051988,Dragon Quest XI: Echoes of an Elusive Age,2020-01-04 06:35:21
sergei06051988,Xenoblade Chronicles,2018-08-25 15:51:58
worms34,GRIS,2019-07-20 16:32:59
worms34,Life Is Strange,2019-11-21 14:42:44
xesukunwuf1966,Mario + Rabbids Kingdom Battle,2018-11-08 10:12:01
seregapicur,Ori and the Will of the Wisps,2020-03-24 05:52:33
seregapicur,Ninja Gaiden Sigma 2,2020-01-12 20:15:05
seregapicur,Bravely Default: For the Sequel,2020-05-07 17:52:37
seregapicur,Monster Hunter: World,2019-10-22 11:37:31
seregapicur,Uncharted: The Lost Legacy,2019-10-09 16:15:50
shanecook35,Valkyria Chronicles 4,2020-05-18 03:43:29
sisco72353,Saints Row IV: Re-Elected+Gat out of Hell,2020-02-12 10:36:42
sisco72353,Final Fantasy XII：The ZODIAC AGE,2019-09-07 03:54:37
sisco72353,Horizon Zero Dawn,2019-03-17 15:37:25
sisco72353,Monster Hunter 4,2019-02-04 16:31:52
sisco72353,Call of Duty:Infinite Warfare,2019-05-08 12:10:32
sirjeteder,Dragon's Dogma: Dark Arisen,2019-06-04 20:04:13
sirjeteder,Zombie Tycoon 2: Brainhov's Revenge,2020-02-01 19:32:19
sirjeteder,Marvel Ultimate Alliance 3: The Black Order,2019-10-23 13:43:21
sirjeteder,Left 4 Dead 2,2020-07-28 14:04:10
vera_pozdnyakova,Until Dawn,2019-10-25 12:31:53
vera_pozdnyakova,Naruto Shippuden: Ultimate Ninja Storm Collection,2019-05-24 19:29:31
vera_pozdnyakova,Dead or Alive 5 Last Round,2018-11-27 16:33:35
tjschoe,Phoenix Wright: Ace Attorney - Spirit of Justice,2018-06-14 12:18:52
tjschoe,Assassin’s Creed Odyssey,2019-02-07 13:12:31
shadow_joda,Detroit: Become Human,2020-11-14 12:49:57
shadow_joda,Persona 5 Royal,2020-08-01 18:33:28
shibamkarmakar5,Star Wars Jedi: Fallen Order,2020-04-19 19:54:12
shibamkarmakar5,Need for Speed: Rivals,2018-06-09 20:35:13
shibamkarmakar5,Uncharted: The Lost Legacy,2020-08-30 22:17:40
shibamkarmakar5,Adventure Time: The Secret of the Nameless Kingdom,2019-05-19 15:52:02
shibamkarmakar5,Dragon Age: Origins,2018-11-08 21:03:28
selections,Ghost of Tsushima,2020-11-22 15:41:00
selections,Overwatch,2020-09-11 12:18:35
selections,Forza Horizon 3,2019-07-18 16:57:59
selections,Tom Clancy''s The Division,2020-11-20 08:44:05
selections,Titanfall 2,2020-08-08 08:14:14
zoomhouse,Animal Crossing: New Horizons,2020-05-03 23:02:41
uwc31,StarCraft II: Legacy of the Void,2020-10-26 13:22:17
zarluka74,FIFA 17,2019-07-06 10:52:03
zarluka74,Battlefield 4,2019-04-20 20:39:30
zntuzbt,The Last of Us Part II,2020-08-01 08:53:59
sepp22,The Elder Scrolls V: Skyrim,2020-12-12 15:23:06
sepp22,Life Is Strange,2019-05-13 12:55:07
sepp22,Heavy Rain,2018-07-22 15:11:30
sepp22,Super Mario Maker 2,2019-09-11 23:13:38
yidalizer,Super Mario 3D Land,2019-09-19 14:48:20
yidalizer,Tekken 7,2019-09-02 07:08:49
yonkerz69,The Walking Dead: Season One,2018-10-30 14:15:15
yonkerz69,Limbo,2020-01-23 17:20:35
shrekmonster21,Monster Hunter: World,2019-06-22 21:01:16
shrekmonster21,Nier: Automata,2020-12-11 11:14:24
zizaxa,Batman: Arkham VR,2018-08-16 13:02:18
zizaxa,Xenoblade Chronicles 2 Torna: The Golden Country,2019-03-08 14:57:25
tj66616,Overcooked 2,2018-10-25 11:45:40
tj66616,Summer Lesson: Hikari Miyamoto,2018-07-14 12:15:35
tj66616,Assassin's Creed: Unity,2020-09-08 15:05:54
usmc0369,Thief (2014),2020-01-28 19:34:33
usmc0369,龍が如く7 光と闇の行方,2020-08-13 15:48:37
usmc0369,Until Dawn: Rush of Blood,2020-03-10 13:23:27
usmc0369,Super Exploding Zoo,2019-12-03 10:13:00
usmc0369,Odin Sphere Leifthrasir,2020-02-06 19:40:27
twothree,Persona 5 Scramble: The Phantom Strikers,2020-06-08 00:51:19
twothree,Bayonetta 2,2019-02-03 00:51:29
twothree,Resident Evil: Revelations,2018-08-02 21:12:01
twothree,Super Robot Taisen BX,2019-09-25 12:19:11
twothree,Sword Art Online:Hollow Fragment,2018-06-11 21:11:40
yulyablinchik,Dark Souls,2019-08-20 18:18:58
yulyablinchik,Devil May Cry 4,2019-03-03 22:16:05
yulyablinchik,Assassin's Creed: Brotherhood,2020-02-10 13:50:51
shah22,Dishonored 2,2020-04-13 14:01:08
shah22,Limbo,2019-02-22 19:06:05
shah22,Battlefield 4,2018-08-30 17:34:20
shah22,Monster Hunter XX,2018-06-18 11:55:50
shah22,StarCraft II: Legacy of the Void,2019-12-31 18:16:24
undefi_ebBwv,Final Fantasy X/X-2 HD Remaster,2019-04-26 10:16:09
undefi_ebBwv,The Legend of Zelda: Majora's Mask 3D,2019-10-18 03:23:30
zzhanna-sok,Gravity Rush,2018-06-16 10:40:49
zzhanna-sok,Borderlands 3,2019-10-13 17:18:49
zzhanna-sok,World of Final Fantasy,2018-07-23 21:51:02
zzhanna-sok,Persona 5 Scramble: The Phantom Strikers,2020-06-02 11:51:39
zzhanna-sok,Pokemon Super Mystery Dungeon,2019-03-26 04:31:42
shakiahdj,Grand Theft Auto V,2018-10-22 16:03:30
shakiahdj,Bloodborne,2019-09-14 17:04:13
shakiahdj,Hatsune Miku: Project DIVA F,2019-07-26 06:52:11
shakiahdj,Mirror's Edge: Catalyst,2020-06-12 00:18:03
yurevnai,Human: Fall Flat,2018-07-18 15:48:01
yurevnai,Fire Emblem: Three Houses,2020-01-28 06:43:10
yurevnai,Monster Hunter World: Iceborne,2020-12-17 21:22:12
thejoe1971,Call of Duty: Advanced Warfare,2019-09-06 04:09:28
usab132,Gorogoa,2018-06-19 03:51:41
usab132,Star Ocean 5 Integrity and Faithlessness,2020-06-19 16:20:07
ylenja,Two Point Hospital,2019-05-01 16:23:05
ylenja,The Last of Us Remastered,2019-10-08 11:12:12
ylenja,Portal 2,2020-03-11 02:05:30
ylenja,Naruto Shippuden: Ultimate Ninja Storm Collection,2020-10-26 07:36:44
Umentura,Resident Evil: Revelations 2,2020-06-05 19:39:53
Umentura,South Park: The Stick of Truth,2019-11-13 21:15:52
Umentura,White Day: ALabyrinth Named School,2019-12-16 16:52:38
Umentura,Call of Duty: Modern Warfare - Remastered,2019-11-25 11:43:45
selby,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,2019-07-06 16:34:03
shaynemit,Valkyria Chronicles 4,2018-09-27 04:09:42
shaynemit,God of War 3 Remastered,2020-05-12 00:33:55
shaynemit,Call of Duty: WWII,2020-06-06 22:58:02
shaynemit,Left 4 Dead 2,2019-04-23 13:58:38
VAVAN2666,Danball Senki W,2018-09-01 16:03:29
VAVAN2666,Sid Meier's Civilization VI,2020-04-21 19:22:14
VAVAN2666,inFAMOUS: Second Son,2018-09-08 15:48:04
VAVAN2666,Borderlands 2,2019-10-14 10:13:12
veronika190485,Forza Motorsport 7,2019-12-07 12:51:00
veronika190485,Code Vein,2020-09-11 19:54:02
veronika190485,NBA 2K16,2020-09-22 19:00:35
valya2101,Resident Evil 5,2018-09-14 12:32:39
valya2101,Quantum Break,2019-08-13 02:49:08
yhehubenexuda,Atelier Shallie Plus: Alchemists of the Dusk Se,2020-06-23 13:31:02
yhehubenexuda,Yakuza 6: The Song of Life,2020-09-21 12:40:11
vikanb,Sid Meier's Civilization VI,2020-08-07 13:04:45
vikanb,STEINS;GATE ELITE,2018-12-12 16:35:22
vanyapraslov,Cuphead,2020-05-06 17:22:31
vanyapraslov,Disco Elysium,2020-04-21 06:04:30
vanyapraslov,Detroit: Become Human,2020-11-16 14:47:05
sha56bala,Thumper,2018-12-01 20:31:08
sha56bala,amurai Warriors 4-Ⅱ,2019-10-18 13:23:10
shanaalyssa,Death Stranding,2020-10-18 21:00:13
shanaalyssa,Furi,2020-03-09 19:48:38
shanaalyssa,Code Vein,2020-01-04 21:23:38
vingm,Celeste,2019-04-01 19:27:54
vingm,三國志2,2020-06-01 07:00:42
vika-tk,Splatoon 2,2020-07-10 07:55:41
vika-tk,What Remains of Edith Finch,2020-05-29 22:59:24
vika-tk,Resident Evil: Revelations HD,2020-01-27 17:49:29
vika-tk,Assassins Creed II,2019-05-08 12:26:10
senina-l,BulletStorm,2020-06-17 19:47:38
senina-l,Nintendo Labo - Variety Kit,2020-08-03 20:30:44
senina-l,Yakuza 0,2018-06-30 22:38:02
senina-l,Ghost Recon Wildlands,2019-11-18 10:35:57
senina-l,Ninja Gaiden Sigma 2,2019-01-20 21:21:23
urlaut_liCly,The Outer Worlds,2020-10-16 15:24:35
urlaut_liCly,Final Fantasy XV,2020-04-11 17:40:51
urlaut_liCly,Forza Horizon 3,2020-05-21 00:59:07
shah_ushir,Ni no Kuni II: Revenant Kingdom,2020-08-28 22:47:43
shah_ushir,Monster Hunter Generations Ultimate,2019-12-27 12:17:47
shah_ushir,ICEY,2020-08-14 21:29:14
Tough_Actin_Tenactin,Helldivers,2019-03-08 15:49:39
urbanmpd,The Last of Us Part II,2020-09-09 17:30:51
urbanmpd,Pokemon Ultra Sun/Moon,2019-01-27 22:35:07
shosuph,Metro Exodus,2019-03-05 18:40:29
shosuph,Tomb Raider (2013),2019-03-17 10:30:12
TYvuGQ,Sword Art Online: Lost Song,2019-07-05 14:56:25
TYvuGQ,Mafia III,2019-08-12 10:39:47
TYvuGQ,StarCraft II: Legacy of the Void,2020-07-03 17:12:45
viktumakova,Devil May Cry 4: Special Edition,2020-04-25 22:10:10
viktumakova,√Letter,2019-04-08 18:06:53
viktumakova,SD GUNDAM G GENERATION CROSS RAYS,2020-08-30 16:49:42
yakuba2012,Hatsune Miku: Project DIVA F 2nd,2020-07-13 14:52:13
yakuba2012,Call of Duty: Modern Warfare 2,2020-02-21 21:12:09
yakuba2012,Persona 4: Golden,2019-08-17 11:29:41
yakuba2012,Limbo,2019-12-31 16:40:14
shafiq-1979,Pinball FX 2,2018-11-08 17:14:41
zver5,13 Sentinels：Aegis Rim,2020-03-09 19:42:46
zver5,Far Cry 5,2019-01-14 17:48:14
zver5,Ring Fit Adventure,2020-06-14 11:20:15
thefunkdunk,Monster Hunter 4 Ultimate,2020-11-04 15:41:22
thefunkdunk,Nioh 2,2020-09-06 18:17:16
thefunkdunk,Danganronpa 2: Goodbye Despair,2020-01-27 10:19:06
thefunkdunk,Monster Hunter Generations,2018-10-03 19:14:24
thefunkdunk,Rise of the Tomb Raider,2018-09-29 11:34:20
sHadyone,龍が如く维新！,2018-10-31 13:59:05
sHadyone,Persona 5 Royal,2020-05-10 16:35:46
sHadyone,Doom (2016),2019-04-02 16:31:08
sHadyone,Inside,2020-06-06 17:33:16
varb8a7,The Outer Worlds,2020-12-22 12:08:51
varb8a7,Bloodborne,2020-04-29 17:05:09
varb8a7,Ylands,2020-11-13 19:41:53
varb8a7,Run Sackboy! Run!,2019-04-13 16:35:00
varb8a7,The Elder Scrolls V: Skyrim,2018-08-22 18:00:05
yulyavorobjeva2012,Marvel's Spider-Man,2019-10-19 14:13:05
shplint-produce,Ori and the Blind Forest,2019-07-23 21:09:23
sis001,One Piece: Pirate Warriors 3,2020-09-07 16:22:26
sis001,NBA 2K16,2020-11-08 01:13:39
sis001,PLAYERUNKNOWN'S BATTLEGROUNDS,2020-06-22 12:15:45
sis001,Salt & Sanctuary,2018-07-04 12:14:23
sis001,Naruto Shippuden: Ultimate Ninja Storm Collection,2020-10-24 23:59:16
vikamo9,The Order: 1886,2018-12-19 08:47:09
vikamo9,Star Wars：Battlefront II,2018-06-30 18:18:51
vikamo9,Exist Archive: The Other Side of the Sky,2018-08-16 13:13:18
vikamo9,Soul Sacrifice,2020-02-14 21:34:34
zinich111,Grand Theft Auto V,2019-05-07 12:01:20
shag69h,Mini Ninjas,2020-06-06 18:19:43
tktrnhjcnfywsz,What Remains of Edith Finch,2019-04-18 20:37:20
sergey_ancon,麻雀格闘倶楽部:新生 全国対戦版,2018-08-09 09:32:27
sergey_ancon,Shadow of the Tomb Raider,2019-12-18 22:46:17
yuliavodkina,FINAL FANTASY VII REMAKE,2020-06-03 16:53:08
yuliavodkina,Fallout: New Vegas,2020-07-24 07:31:04
yuliavodkina,Ori and the Will of the Wisps,2020-09-04 15:57:34
yuliavodkina,Assassin's Creed: Syndicate,2018-08-07 06:51:45
twilkes,Disco Elysium,2020-07-17 08:57:18
zhdan_91,Dai Gyakuten Saiban: Naruhodou Ryuunosuke no Bouken,2019-11-10 10:31:32
zhdan_91,Life Is Strange,2019-03-09 13:25:40
zhdan_91,Xenoblade Chronicles 2 Torna: The Golden Country,2020-06-25 17:27:19
zhdan_91,The Legend of Zelda: Link’s Awakening,2019-11-15 14:33:46
x0os0oinluvo0x,The Last of Us Part II,2020-09-14 18:04:44
vec-08,Far Cry Primal,2018-08-28 14:14:46
yaninasipovich,Animal Crossing: New Horizons,2020-12-04 10:02:35
ulamed,Batman: Arkham Knight,2020-01-04 23:11:53
